E [keV],f1 [e atom⁻¹],f2 [e atom⁻¹],μ/ρ [cm² g⁻¹],σ/ρ [cm² g⁻¹],μ/ρ total [cm² g⁻¹],μ/ρ_K [cm² g⁻¹],λ [nm]
2.149988E+01,2.00004E+00,3.0223E-06,1.4777E-03,2.0631E-01,2.0779E-01,1.478E-03,5.767E-02
2.298338E+01,2.00003E+00,2.5513E-06,1.1669E-03,2.0510E-01,2.0627E-01,1.167E-03,5.395E-02
2.456923E+01,2.00003E+00,2.1543E-06,9.2172E-04,2.0377E-01,2.0469E-01,9.217E-04,5.046E-02
2.626450E+01,2.00003E+00,1.8195E-06,7.2825E-04,2.0231E-01,2.0304E-01,7.283E-04,4.721E-02
2.807676E+01,2.00002E+00,1.5373E-06,5.7557E-04,2.0071E-01,2.0129E-01,5.756E-04,4.416E-02
3.001405E+01,2.00002E+00,1.2992E-06,4.5505E-04,1.9896E-01,1.9942E-01,4.550E-04,4.131E-02
3.208502E+01,2.00002E+00,1.0984E-06,3.5989E-04,1.9707E-01,1.9743E-01,3.599E-04,3.864E-02
3.429889E+01,2.00002E+00,9.2904E-07,2.8474E-04,1.9504E-01,1.9532E-01,2.847E-04,3.615E-02
3.666551E+01,2.00001E+00,7.8609E-07,2.2538E-04,1.9287E-01,1.9310E-01,2.254E-04,3.381E-02
3.919543E+01,2.00001E+00,6.6542E-07,1.7847E-04,1.9055E-01,1.9073E-01,1.785E-04,3.163E-02
4.189992E+01,2.00001E+00,5.6354E-07,1.4138E-04,1.8811E-01,1.8825E-01,1.414E-04,2.959E-02
4.479101E+01,2.00001E+00,4.7748E-07,1.1206E-04,1.8554E-01,1.8565E-01,1.121E-04,2.768E-02
4.788159E+01,2.00001E+00,4.0478E-07,8.8867E-05,1.8284E-01,1.8293E-01,8.887E-05,2.589E-02
5.118542E+01,2.00001E+00,3.4333E-07,7.0511E-05,1.8004E-01,1.8011E-01,7.051E-05,2.422E-02
5.471721E+01,2.00001E+00,2.9137E-07,5.5978E-05,1.7714E-01,1.7720E-01,5.598E-05,2.266E-02
5.849270E+01,2.00001E+00,2.4742E-07,4.4466E-05,1.7415E-01,1.7419E-01,4.447E-05,2.120E-02
6.252870E+01,2.00000E+00,2.1023E-07,3.5344E-05,1.7108E-01,1.7112E-01,3.534E-05,1.983E-02
6.684318E+01,2.00000E+00,1.7875E-07,2.8111E-05,1.6794E-01,1.6797E-01,2.811E-05,1.855E-02
7.145536E+01,2.00000E+00,1.5208E-07,2.2373E-05,1.6474E-01,1.6476E-01,2.237E-05,1.735E-02
7.638578E+01,2.00000E+00,1.2948E-07,1.7819E-05,1.6149E-01,1.6151E-01,1.782E-05,1.623E-02
8.165640E+01,2.00000E+00,1.1032E-07,1.4202E-05,1.5821E-01,1.5822E-01,1.420E-05,1.518E-02
8.729069E+01,2.00000E+00,9.4059E-08,1.1327E-05,1.5490E-01,1.5491E-01,1.133E-05,1.420E-02
9.331374E+01,2.00000E+00,8.0260E-08,9.0416E-06,1.5158E-01,1.5159E-01,9.042E-06,1.329E-02
9.975239E+01,2.00000E+00,6.8540E-08,7.2229E-06,1.4825E-01,1.4826E-01,7.223E-06,1.243E-02
2.078156E+02,2.00000E+00,1.2818E-08,6.4839E-07,1.1353E-01,1.1353E-01,6.484E-07,5.966E-03
2.221548E+02,2.00000E+00,1.1073E-08,5.2398E-07,1.1071E-01,1.1071E-01,5.240E-07,5.581E-03
2.374835E+02,2.00000E+00,9.5771E-09,4.2393E-07,1.0797E-01,1.0797E-01,4.239E-07,5.221E-03
2.538699E+02,2.00000E+00,8.2925E-09,3.4337E-07,1.0531E-01,1.0531E-01,3.434E-07,4.884E-03
2.713869E+02,2.00000E+00,7.1887E-09,2.7846E-07,1.0273E-01,1.0273E-01,2.785E-07,4.569E-03
2.901126E+02,2.00000E+00,6.2394E-09,2.2608E-07,1.0023E-01,1.0023E-01,2.261E-07,4.274E-03
3.101304E+02,2.00000E+00,5.4221E-09,1.8379E-07,9.7822E-02,9.7822E-02,1.838E-07,3.998E-03
3.315294E+02,2.00000E+00,4.7179E-09,1.4959E-07,9.5498E-02,9.5498E-02,1.496E-07,3.740E-03
3.544049E+02,2.00000E+00,4.1103E-09,1.2192E-07,9.3262E-02,9.3262E-02,1.219E-07,3.498E-03
3.788588E+02,2.00000E+00,3.5857E-09,9.9493E-08,9.1115E-02,9.1115E-02,9.949E-08,3.273E-03
4.050001E+02,2.00000E+00,3.1323E-09,8.1301E-08,8.9056E-02,8.9056E-02,8.130E-08,3.061E-03
4.329451E+02,2.00000E+00,2.7399E-09,6.6526E-08,8.7088E-02,8.7088E-02,6.653E-08,2.864E-03
