E [keV],f1 [e atom⁻¹],f2 [e atom⁻¹],μ/ρ [cm² g⁻¹],σ/ρ [cm² g⁻¹],μ/ρ total [cm² g⁻¹],μ/ρ_K [cm² g⁻¹],λ [nm]
7.638578E+01,2.30476E+01,2.7587E-02,2.9834E-01,1.7633E-01,4.7467E-01,2.702E-01,1.623E-02
8.165640E+01,2.30431E+01,2.4042E-02,2.4321E-01,1.7029E-01,4.1350E-01,2.202E-01,1.518E-02
8.729069E+01,2.30386E+01,2.0874E-02,1.9753E-01,1.6468E-01,3.6221E-01,1.789E-01,1.420E-02
9.331374E+01,2.30346E+01,1.8123E-02,1.6043E-01,1.5946E-01,3.1989E-01,1.453E-01,1.329E-02
9.975239E+01,2.30310E+01,1.5735E-02,1.3030E-01,1.5459E-01,2.8489E-01,1.180E-01,1.243E-02
2.078156E+02,2.30088E+01,3.3286E-03,1.3231E-02,1.1446E-01,1.2769E-01,1.197E-02,5.966E-03
2.221548E+02,2.30078E+01,2.8904E-03,1.0747E-02,1.1151E-01,1.2226E-01,9.723E-03,5.581E-03
2.374835E+02,2.30069E+01,2.5099E-03,8.7303E-03,1.0862E-01,1.1735E-01,7.897E-03,5.221E-03
2.538699E+02,2.30062E+01,2.1795E-03,7.0918E-03,1.0578E-01,1.1287E-01,6.414E-03,4.884E-03
2.713869E+02,2.30055E+01,1.8926E-03,5.7609E-03,1.0300E-01,1.0876E-01,5.210E-03,4.569E-03
2.901126E+02,2.30049E+01,1.6435E-03,4.6797E-03,1.0027E-01,1.0495E-01,4.231E-03,4.274E-03
3.101304E+02,2.30043E+01,1.4272E-03,3.8015E-03,9.7579E-02,1.0138E-01,3.437E-03,3.998E-03
3.315294E+02,2.30038E+01,1.2394E-03,3.0881E-03,9.4935E-02,9.8023E-02,2.791E-03,3.740E-03
3.544049E+02,2.30034E+01,1.0763E-03,2.5087E-03,9.2333E-02,9.4842E-02,2.267E-03,3.498E-03
3.788588E+02,2.30030E+01,9.3467E-04,2.0379E-03,8.9772E-02,9.1810E-02,1.841E-03,3.273E-03
4.050001E+02,2.30027E+01,8.1168E-04,1.6555E-03,8.7251E-02,8.8906E-02,1.495E-03,3.061E-03
4.329451E+02,2.30024E+01,7.0488E-04,1.3449E-03,8.4770E-02,8.6115E-02,1.215E-03,2.864E-03
