E [keV],f1 [e atom⁻¹],f2 [e atom⁻¹],μ/ρ [cm² g⁻¹],σ/ρ [cm² g⁻¹],μ/ρ total [cm² g⁻¹],μ/ρ_K [cm² g⁻¹],λ [nm]
2.149988E+01,2.02026E+01,2.0359E-01,9.9419E+00,4.7158E-01,1.0413E+01,9.073E+00,5.767E-02
2.298338E+01,2.01860E+01,1.7860E-01,8.1585E+00,4.4189E-01,8.6004E+00,7.443E+00,5.395E-02
2.456923E+01,2.01706E+01,1.5668E-01,6.6953E+00,4.1461E-01,7.1099E+00,6.106E+00,5.046E-02
2.626450E+01,2.01564E+01,1.3745E-01,5.4947E+00,3.8956E-01,5.8843E+00,5.009E+00,4.721E-02
2.807676E+01,2.01430E+01,1.1986E-01,4.4820E+00,3.6661E-01,4.8486E+00,4.086E+00,4.416E-02
3.001405E+01,2.01302E+01,1.0431E-01,3.6488E+00,3.4562E-01,3.9944E+00,3.327E+00,4.131E-02
3.208502E+01,2.01182E+01,9.0778E-02,2.9705E+00,3.2643E-01,3.2969E+00,2.709E+00,3.864E-02
3.429889E+01,2.01071E+01,7.9005E-02,2.4184E+00,3.0890E-01,2.7273E+00,2.205E+00,3.615E-02
3.666551E+01,2.00969E+01,6.8760E-02,1.9689E+00,2.9292E-01,2.2618E+00,1.796E+00,3.381E-02
3.919543E+01,2.00875E+01,5.9846E-02,1.6031E+00,2.7834E-01,1.8814E+00,1.462E+00,3.163E-02
4.189992E+01,2.00789E+01,5.2088E-02,1.3052E+00,2.6505E-01,1.5702E+00,1.190E+00,2.959E-02
4.479101E+01,2.00711E+01,4.5337E-02,1.0627E+00,2.5294E-01,1.3156E+00,9.691E-01,2.768E-02
4.788159E+01,2.00639E+01,3.9461E-02,8.6527E-01,2.4188E-01,1.1072E+00,7.890E-01,2.589E-02
5.118542E+01,2.00575E+01,3.4348E-02,7.0454E-01,2.3179E-01,9.3633E-01,6.424E-01,2.422E-02
5.471721E+01,2.00516E+01,2.9897E-02,5.7367E-01,2.2256E-01,7.9623E-01,5.230E-01,2.266E-02
5.849270E+01,2.00463E+01,2.6024E-02,4.6712E-01,2.1411E-01,6.8123E-01,4.259E-01,2.120E-02
6.252870E+01,2.00415E+01,2.2653E-02,3.8037E-01,2.0636E-01,5.8673E-01,3.467E-01,1.983E-02
6.684318E+01,2.00372E+01,1.9719E-02,3.0973E-01,1.9923E-01,5.0896E-01,2.823E-01,1.855E-02
7.145536E+01,2.00333E+01,1.7165E-02,2.5221E-01,1.9265E-01,4.4486E-01,2.298E-01,1.735E-02
7.638578E+01,2.00298E+01,1.4942E-02,2.0538E-01,1.8656E-01,3.9194E-01,1.871E-01,1.623E-02
8.165640E+01,2.00267E+01,1.2994E-02,1.6708E-01,1.8090E-01,3.4798E-01,1.522E-01,1.518E-02
8.729069E+01,2.00239E+01,1.1274E-02,1.3561E-01,1.7562E-01,3.1123E-01,1.236E-01,1.420E-02
9.331374E+01,2.00213E+01,9.7822E-03,1.1006E-01,1.7068E-01,2.8074E-01,1.003E-01,1.329E-02
9.975239E+01,2.00190E+01,8.4877E-03,8.9334E-02,1.6602E-01,2.5535E-01,8.140E-02,1.243E-02
2.078156E+02,2.00053E+01,1.7819E-03,9.0025E-03,1.2591E-01,1.3491E-01,8.199E-03,5.966E-03
2.221548E+02,2.00047E+01,1.5463E-03,7.3076E-03,1.2280E-01,1.3011E-01,6.655E-03,5.581E-03
2.374835E+02,2.00041E+01,1.3418E-03,5.9319E-03,1.1974E-01,1.2567E-01,5.401E-03,5.221E-03
2.538699E+02,2.00037E+01,1.1643E-03,4.8152E-03,1.1672E-01,1.2154E-01,4.384E-03,4.884E-03
2.713869E+02,2.00033E+01,1.0104E-03,3.9087E-03,1.1374E-01,1.1765E-01,3.558E-03,4.569E-03
2.901126E+02,2.00029E+01,8.7675E-04,3.1729E-03,1.1080E-01,1.1397E-01,2.888E-03,4.274E-03
3.101304E+02,2.00026E+01,7.6082E-04,2.5756E-03,1.0789E-01,1.1047E-01,2.344E-03,3.998E-03
3.315294E+02,2.00023E+01,6.6022E-04,2.0908E-03,1.0502E-01,1.0711E-01,1.903E-03,3.740E-03
3.544049E+02,2.00020E+01,5.7292E-04,1.6973E-03,1.0217E-01,1.0387E-01,1.544E-03,3.498E-03
3.788588E+02,2.00018E+01,4.9717E-04,1.3778E-03,9.9365E-02,1.0074E-01,1.254E-03,3.273E-03
4.050001E+02,2.00016E+01,4.3144E-04,1.1184E-03,9.6588E-02,9.7706E-02,1.017E-03,3.061E-03
4.329451E+02,2.00014E+01,3.7440E-04,9.0793E-04,9.3844E-02,9.4752E-02,8.259E-04,2.864E-03
